UTTERANCE,LABEL
first one is the person kicking then the person standing up or the triangle in their hands then the lady in a dress and then the fetal position,0
got it,0
I have the pipe and then the uh stripe that has the dots on each side and the trying or the arrow around and the ramp,0
what was your uh can you repeat that,0
what did you say,0
could you go repeat that,0
yeah I have the pipe oh my god I have the pipe and then the stripe with the dots on both sides and the arrow and then the ramp,0
got it,0
oh yeah my first one is the triangle body and hes like running up and then someone like on one side holding a triangle and the person doing like a somersault and then just like a bunch of like triangles ,0
got it,1
my first one is the seal my second is a giant face or the bowl my third is a sailboat and my last one is the giant t,1
I got it,0
I have the like mountains with the tunnel going through it then the upside down boat then the pipe then the bridge,1
got it,1
got it,0
my first one is the boat with the giant stack on the right side my second is the yacht my third upside down palm tree and the last one is the key,1
my first ones the house then the hammer then the boat then the like random shapes and theres a triangle in the front,1
got it,1
hold on,1
my first one is the giant x or the scissors my next is a sailboat my next one is the parallelogram looking thing with the speckles in the top right and bottom left my last one is the key,0
I got it,0
my top one is the smaller one with the lady in the dress then the person running downward then the like big lady in the dress she holding like a triangle and the person like kicking or touching their toe,1
